graph_id,aufb_bezeichnung,aufb_quelle,aufb_datum
"""""",VCI - Verband Chemischer Industrie,lobbyregister_eintrag,2022-09-19
"""""",VDA,lobbyregister_eintrag,2022-09-19
"""""",VDÄÄ,lobbyregister_eintrag,2022-09-19
"""""",VDA - Association of the Automotive Industry e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDAB,lobbyregister_eintrag,2022-09-19
"""""",VDAB e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDAI Verband der Deutschen Automatenindustrie e.V.,lobbyregister_eintrag,2022-09-19
"""""",VdaK,lobbyregister_eintrag,2022-09-19
"""""",VDARZ - Bundesverband Deutscher Apothekenrechenzentren e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDAT e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDA Verband der Automobilindustrie e. V.,lobbyregister_eintrag,2022-09-19
"""""",VDA Verband der Deutschen Automobilindustrie,lobbyregister_eintrag,2022-09-19
"""""",VdA - Verband deutscher Archivarinnen und Archivare e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDAV-Verband deutscher Auskunfts- und Verzeichnismedien e.V.,lobbyregister_eintrag,2022-09-19
"""""",VdB Bundesbankgewerkschaft -im dbb beamtenbund und tarifunion- e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDBD (Verband der Diabetes-Beratungs- und Schulungsberufe in Deutschland e.V.),lobbyregister_eintrag,2022-09-19
"""""",VDB e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDBI - Verband der deutschen Binnenfischerei und Aquakultur e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDB Physiotherapieverband e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDB - Verband Deutscher Büchsenmacher und Waffenfachhändler e.V.,lobbyregister_eintrag,2022-09-19
"""""",VdDD ist Mitglied bei Bundesvereinigung Deutsche Arbeitgeberverbände e.V. BDA,lobbyregister_eintrag,2022-09-19
"""""",VdDD - Verband der Diakonischen Dienstgeber,lobbyregister_eintrag,2022-09-19
"""""",VDDI - Verband der Deutschen Dental-Industrie e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDDS Verband Deutscher Dentalsoftware-Unternehmen,lobbyregister_eintrag,2022-09-19
"""""",VDDW - Verband der deutschen Wasser- und Wärmezählerindustrie e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDE,lobbyregister_eintrag,2022-09-19
"""""",VDE/FNN,lobbyregister_eintrag,2022-09-19
"""""",VDE Bezirksverein Kassel e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDE DK-CIGRE,lobbyregister_eintrag,2022-09-19
"""""",VDE e.V,lobbyregister_eintrag,2022-09-19
"""""",VDE e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDE- FNN/DKE Verband der Elektrotechnik/ Informationstechnik e. V.,lobbyregister_eintrag,2022-09-19
"""""",Vdeh- Betriebsforschungsinstitut (BFI),lobbyregister_eintrag,2022-09-19
"""""","vdek - Verband der Ersatzkassen, Berlin",lobbyregister_eintrag,2022-09-19
"""""",VDE Nordbayern,lobbyregister_eintrag,2022-09-19
"""""",VDE Präsidium,lobbyregister_eintrag,2022-09-19
"""""",VDE Rhein-Ruhr e.V.,lobbyregister_eintrag,2022-09-19
"""""",VdE Service GmbH,lobbyregister_eintrag,2022-09-19
"""""",VDE Südbayern,lobbyregister_eintrag,2022-09-19
"""""",VDE Verband der Elektrotechnik,lobbyregister_eintrag,2022-09-19
"""""",VDE - Verband der Elektrotechnik,lobbyregister_eintrag,2022-09-19
"""""",VDE - Verband der Elektrotechnik Elektronik Informationstechnik,lobbyregister_eintrag,2022-09-19
"""""",VDE Verband der Elektrotechnik Elektronik Informationstechnik e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDE Verband der Elektrotechnik Elektronik Informationstechnik e. V.,lobbyregister_eintrag,2022-09-19
"""""",VDE - Verband der Elektrotechnik Elektronik Informationstechnik e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDE Verband der Elektrotechnik Elektronik Informationstechnik e.V. / FNN,lobbyregister_eintrag,2022-09-19
"""""",VDE Verband der Elektrotechnik Elektronik Informationstechnik e.V. / Forum Netztechnik/Netzbetrieb (FNN),lobbyregister_eintrag,2022-09-19
"""""",VDE Verband der Elektrotechnik Elektronik Informationstechnik Rhein-Ruhr e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDE Württemberg,lobbyregister_eintrag,2022-09-19
"""""",VDFI e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDGH,lobbyregister_eintrag,2022-09-19
"""""",VDGH e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDGS Verband der deutschen Getreideverarbeiter und Stärkehersteller - VDGS e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDH e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDI,lobbyregister_eintrag,2022-09-19
"""""",VDI/VDE Innovation + Technik GmbH,lobbyregister_eintrag,2022-09-19
"""""","VDI/VDE Innovation + Technik GmbH, Geschäfsstelle München",lobbyregister_eintrag,2022-09-19
"""""",VDI/VDE Innovation + Technik GmbH Projektträger für das Bundesministerium für Bildung und Forschung,lobbyregister_eintrag,2022-09-19
"""""",VDI/VDE Innovation + Technik GmbH - ZIM-Netzwerkförderung,lobbyregister_eintrag,2022-09-19
"""""",VDI/VDE Innovation und Technik GmbH,lobbyregister_eintrag,2022-09-19
"""""",VDI/VDE Innovation und Technik GmbH (gefördert vom Verkehrsministerium),lobbyregister_eintrag,2022-09-19
"""""",VDI e.V. Landesverband Sachsen-Anhalt,lobbyregister_eintrag,2022-09-19
"""""",VDI-GPL (Gesellschaft Produktion und Logistik),lobbyregister_eintrag,2022-09-19
"""""",VDI Projektträger des Bundeministeriums für Wirtschaft und Energie,lobbyregister_eintrag,2022-09-19
"""""",VDI Technologiezentrum,lobbyregister_eintrag,2022-09-19
"""""","VDI Technologiezentrum, beauftragt vom Bundesministerium für Bildung und Forschung",lobbyregister_eintrag,2022-09-19
"""""",VDI Technologiezentrum GmbH Düsseldorf,lobbyregister_eintrag,2022-09-19
"""""",VDIV Baden-Württemberg,lobbyregister_eintrag,2022-09-19
"""""",VDIV Deutschland,lobbyregister_eintrag,2022-09-19
"""""",VDI Verein Deutscher Ingenieure e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDI Verein Deutscher Ingenieure e.V. (Hamburger Bezirksverein),lobbyregister_eintrag,2022-09-19
"""""",VDI Verein dt. Ingenieure,lobbyregister_eintrag,2022-09-19
"""""",VDIV - Verband der Immobilienverwalter Deutschland e.V. (Fördermitgliedschaft),lobbyregister_eintrag,2022-09-19
"""""",VDIV Verband Deutscher Immobilienverwalter,lobbyregister_eintrag,2022-09-19
"""""",VDI Zentrum Ressourceneffizienz GmbH,a_watch_organisation,2022-09-19
"""""",VDK,lobbyregister_eintrag,2022-09-19
"""""",VDKF,lobbyregister_eintrag,2022-09-19
"""""",VDKF - Verband Deutscher Kälte-Klima-Fachbetriebe e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDKF - Verband Deutscher Kälte-Klima-Fachbetriebe e. V.,lobbyregister_eintrag,2022-09-19
"""""",VdKI Verein der Kohlenimporteure e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDL Berufsverband Agrar,lobbyregister_eintrag,2022-09-19
"""""","VDL Berufsverband Agrar, Ernährung, Umwelt - Landesverband Niedersachsen e.V.",lobbyregister_eintrag,2022-09-19
"""""",VDL-Bundesverband Berufsverband Agrar,lobbyregister_eintrag,2022-09-19
"""""",VDL Bundesverband e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDL-Bundesverband e. V. Berufsverband Agrar,lobbyregister_eintrag,2022-09-19
"""""","VDL-Landesverband Ost e. V. Berufsverband Agrar, Ernährung, Umwelt",lobbyregister_eintrag,2022-09-19
"""""",VDLUFA,lobbyregister_eintrag,2022-09-19
"""""",VDLUFA - Verband deutscher landwirtschaftlicher Forschungs- und Untersuchungsanstalten e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDLUFA - Verband Deutscher Landwirtschaftlicher Untersuchungs- und Forschungsanstalten e.V.,lobbyregister_eintrag,2022-09-19
"""""",VdL Verband der deutschen Lack- und Druckfarbenindustrie e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDL Verband der Deutschen Lederindustrie e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDM,lobbyregister_eintrag,2022-09-19
"""""",VDMA,lobbyregister_eintrag,2022-09-19
"""""",VDMA (https://www.vdma.org/mitglieder),lobbyregister_eintrag,2022-09-19
"""""",VDMA (Verband der Deutschen Maschinenindustrie),lobbyregister_eintrag,2022-09-19
"""""",VDMA (Verband der deutschen Maschinenindustrie),lobbyregister_eintrag,2022-09-19
"""""",VDMA (Verband der Deutschen Maschinenindustrie),lobbyregister_eintrag,2022-09-19
"""""",VDMA Bayern,lobbyregister_eintrag,2022-09-19
"""""",VDMA e.V,lobbyregister_eintrag,2022-09-19
"""""",VDMA e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDMA e. V.,lobbyregister_eintrag,2022-09-19
"""""",VDMA e.V. Power Systems,lobbyregister_eintrag,2022-09-19
"""""",VDMA Impuls-Stiftung,a_watch_organisation,2022-09-19
"""""",VDMA P2X4A,lobbyregister_eintrag,2022-09-19
"""""",VDMA Verband der Deutschen Maschinen- und Anlagenbauer,lobbyregister_eintrag,2022-09-19
"""""",VDM e.V.,lobbyregister_eintrag,2022-09-19
"""""",VdMI Verband der Mineralfarbenindustrie e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDM Metals Holding GmbH,lobbyregister_eintrag,2022-09-19
"""""",VDM Verband deutscher Musikschulen,lobbyregister_eintrag,2022-09-19
"""""",VdOB Verband der Omnibusunternehmen des Landes Brandenburg e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDOe BerufsVerband Oecotrophologie e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDOE - BerufsVerband Oecotrophologie e. V.,lobbyregister_eintrag,2022-09-19
"""""",VDP (Verband deutscher Privatschulen),lobbyregister_eintrag,2022-09-19
"""""",VDP Berlin e. V.,lobbyregister_eintrag,2022-09-19
"""""",VDP Hessen e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDPK,lobbyregister_eintrag,2022-09-19
"""""",VdPK,lobbyregister_eintrag,2022-09-19
"""""",VDPM Verband für Dämmsysteme,lobbyregister_eintrag,2022-09-19
"""""",VDPM - Verband für Dämmsysteme,lobbyregister_eintrag,2022-09-19
"""""",VDP NRW e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDP Sachsen-Anhalt e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDP Verband Deutscher Privatschulverbände e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDP Verband deutscher Privatschulverbände e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDR,lobbyregister_eintrag,2022-09-19
"""""",VDR e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDRK e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDRK Verband der Rohr- und Kanal-Technik-Unternehmen e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDSI,lobbyregister_eintrag,2022-09-19
"""""",VDSI e.V. (Verband für Sicherheit,lobbyregister_eintrag,2022-09-19
"""""",VDSI Verband für Sicherheit,lobbyregister_eintrag,2022-09-19
"""""",VDSI - Verband für Sicherheit,lobbyregister_eintrag,2022-09-19
"""""",VDSI Verein deutscher Sicherheits-Ingenieure,lobbyregister_eintrag,2022-09-19
"""""",VDS Niedersachsen - Verband der Sonderschulen,lobbyregister_eintrag,2022-09-19
"""""","VdS Schadenverhütung GmbH, Köln",lobbyregister_eintrag,2022-09-19
"""""",VDS - Vereinigung Deutsche Sanitärwirschaft e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDS Vereinigung Deutsche Sanitärwirtschaft e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDT Verband Deutscher Tonmeister e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDV,lobbyregister_eintrag,2022-09-19
"""""",VDV | Verband Deutscher Verkehrsunternehmen,lobbyregister_eintrag,2022-09-19
"""""",VDV-Akademie e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDV eTicket Service GmbH & Co. KG,lobbyregister_eintrag,2022-09-19
"""""",VDV-FK/Industrieforum,lobbyregister_eintrag,2022-09-19
"""""",VDV Förderkreis e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDVO - Verband der Veranstaltungsorganisatoren e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDVO Vereinigung Deutscher Veranstaltungsorganisatoren e.V.,lobbyregister_eintrag,2022-09-19
"""""",VdV Verband der Deutschen Verbundwirtschaft e. V.,lobbyregister_eintrag,2022-09-19
"""""",VdW Bayern Verband bayerischer Wohnungsunternehmen e.V.,lobbyregister_eintrag,2022-09-19
"""""",VDW Bayern Verband bayrischer Wohnungsunternehmen e.V.,lobbyregister_eintrag,2022-09-19
"""""",VdW saar,lobbyregister_eintrag,2022-09-19
"""""",vdw Sachsen Verband der Wohnungs- und Immobilienwirtschaft e.V.,lobbyregister_eintrag,2022-09-19
"""""",VdW südwest,lobbyregister_eintrag,2022-09-19
"""""",VdW südwest Verband der Südwestdeutschen Wohnungswirtschaft e.V.,lobbyregister_eintrag,2022-09-19
"""""",VdW Verband der Wohnungswirtschaft Rheinland-Westfalen,lobbyregister_eintrag,2022-09-19
"""""",VdZ Berlin-Brandenburg e. V.,lobbyregister_eintrag,2022-09-19
"""""",VdZ - Wirtschaftsvereinigung Gebäude und Energie e.V.,lobbyregister_eintrag,2022-09-19
"""""",VEA,lobbyregister_eintrag,2022-09-19
"""""",VEA Bundesverband der Energie-Abnehmer e. V.,lobbyregister_eintrag,2022-09-19
"""""",VEBA Verband Evangelischer Behindertenarbeit,lobbyregister_eintrag,2022-09-19
"""""",VECCI,lobbyregister_eintrag,2022-09-19
"""""",Vector Stiftung GmbH,lobbyregister_eintrag,2022-09-19
"""""",VEDEC (Verband für Energiedienstleistungen,lobbyregister_eintrag,2022-09-19
"""""",VEDEC - Verband für Energiedienstleistungen,lobbyregister_eintrag,2022-09-19
"""""","vedec Verband für Energiedienstleistungen, Effizienz und Contracting e.V.",lobbyregister_eintrag,2022-09-19
"""""",vedec - Verband für Energiedienstleistungen Effizienz und Contracting,lobbyregister_eintrag,2022-09-19
"""""",VeDiSo,lobbyregister_eintrag,2022-09-19
"""""",Veeke.v.,lobbyregister_eintrag,2022-09-19
"""""",VEE Sachsen e. V.,lobbyregister_eintrag,2022-09-19
"""""",VEE Sachsen e.V. Vereinigung zur Förderung der Nutzung Erneuerbarer Energien,lobbyregister_eintrag,2022-09-19
"""""",VegOrganic e.V.,lobbyregister_eintrag,2022-09-19
"""""",VEH e.V.,lobbyregister_eintrag,2022-09-19
"""""",VE-Log GmbH,lobbypedia_parteispenden,2022-09-19
"""""",Velux Deutschland,lobbyregister_eintrag,2022-09-19
"""""",VELUX Deutschland GmbH,lobbyregister_eintrag,2022-09-19
"""""",VEM Verband der Metall- und Elektroindustrie Rheinland-Rheinhessen,lobbyregister_eintrag,2022-09-19
"""""",VEN,lobbyregister_eintrag,2022-09-19
"""""",VEN e.V.,lobbyregister_eintrag,2022-09-19
"""""","Venedey, Dr. Gysi, Höfler Rechtsanwälte in Partnerschaft",a_watch_organisation,2022-09-19
"""""",Venios GmbH,lobbyregister_eintrag,2022-09-19
"""""",VEN Niedersachsen,lobbyregister_eintrag,2022-09-19
"""""",VENRO,lobbyregister_eintrag,2022-09-19
"""""",VENRO (Bundesverband entwicklungspolitischer und humanitärer Nichtregierungsorganisationen),lobbyregister_eintrag,2022-09-19
"""""",VENROB e.V.,lobbyregister_eintrag,2022-09-19
"""""",VENRO Bundesverband entwicklungspolitischer und humanitärer Nichtregierungsorganisationen,lobbyregister_eintrag,2022-09-19
"""""",Venro e.V.,lobbyregister_eintrag,2022-09-19
"""""",VENRO e.V.,lobbyregister_eintrag,2022-09-19
"""""",VENRO - Verband Entwicklungspolitik deutsche Nichtregierungsorganisationen e.V.,lobbyregister_eintrag,2022-09-19
"""""",VENRO Verband Entwicklungspolitik und Humanitäre Hilfe deutscher Nichtregierungsorganisationen e.V.,lobbyregister_eintrag,2022-09-19
"""""",ventao e.V.,lobbyregister_eintrag,2022-09-19
"""""",Venture Leap GmbH,lobbyregister_eintrag,2022-09-19
"""""",Veolia Deutschland GmbH,lobbyregister_eintrag,2022-09-19
"""""",ver.di Bundesverwaltung,a_watch_organisation,2022-09-19
"""""",ver.di Landesbezirk Saar,a_watch_organisation,2022-09-19
"""""",ver.di - Vereinte Dienstleistungsgewerkschaft Bundesvorstand,a_watch_organisation,2022-09-19
"""""",Veranstalterkreis deutscher Weiterbildungstag,lobbyregister_eintrag,2022-09-19
"""""",Veranstaltungsplaner.de/Verb.d.Veranstaltungsorganisatoren,lobbyregister_eintrag,2022-09-19
"""""","Verband, Berlin",lobbyregister_eintrag,2022-09-19
"""""","Verband, Courbevoie / Frankreich",lobbyregister_eintrag,2022-09-19
"""""",Verband/Lobby,lobbyregister_eintrag,2022-09-19
"""""",Verband 3DDruck e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband 3D Druck e.V.,a_watch_organisation,2022-09-19
"""""",Verband afghanischer Organisationen in Deutschland e.V.,lobbyregister_eintrag,2022-09-19
"""""","Verband alleinerziehender Mütter und Väter e.V., Bundesverband",lobbyregister_eintrag,2022-09-19
"""""",Verband allgemein beeidigter Verhandlungsdolmetscher und öffentlich bestellter und beeidigter Urkundenübersetzer in Baden-Württemberg e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband Baden-Württembergischer Omnibusunternehmen e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband bay. Parks & Gärten e. V. (Schloss Dennenlohe),lobbyregister_eintrag,2022-09-19
"""""",Verband bayerischer Filmfestivals e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband Bayerischer Papierfabriken (VBP),lobbyregister_eintrag,2022-09-19
"""""",Verband bayrische Strahlentherapie,lobbyregister_eintrag,2022-09-19
"""""","Verband Beratender Ingenieure (VBI) e.V., Berlin",lobbyregister_eintrag,2022-09-19
"""""",Verband Beratender Ingenieure VBI,lobbyregister_eintrag,2022-09-19
"""""",Verband Bergbau,lobbyregister_eintrag,2022-09-19
"""""","Verband Bergbau, Geologie und Umwelt e.V.",lobbyregister_eintrag,2022-09-19
"""""",Verband Berlin-Brandenburgischer Wohnungsunternehmen,lobbyregister_eintrag,2022-09-19
"""""",Verband Berlin-Brandenburgischer Wohnungsunternehmen e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband Berliner Kaufleute und Industrieller e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband berufstätiger Mütter e. V.,lobbyregister_eintrag,2022-09-19
"""""",Verband Bildungsmedien,lobbyregister_eintrag,2022-09-19
"""""",Verband Bildungsmedien e. V.,lobbyregister_eintrag,2022-09-19
"""""","Verband binationaler Familien und Partnerschaften, iaf e.V.",lobbyregister_eintrag,2022-09-19
"""""",Verband Biologie,lobbyregister_eintrag,2022-09-19
"""""","Verband Biologie, Biowissenschaften und Biomedizin in Deutschland (VBIO e. V.)",lobbyregister_eintrag,2022-09-19
"""""",Verband Chemiehandel (VCH),lobbyregister_eintrag,2022-09-19
"""""",Verband Chemischer Industrie (VCI),lobbyregister_eintrag,2022-09-19
"""""",Verband d. Industr. Energie- und Kraftwirtschaft VIK e.V.,lobbyregister_eintrag,2022-09-19
"""""","Verband d. Textilhilfsmittel-, Lederhilfsmittel-, Gerbstoff- u. Waschrohstoffindustrie e.V., Frankfurt am Main",lobbyregister_eintrag,2022-09-19
"""""",Verband Dämmstoffe aus nachwachsenden Rohstoffen e.V.,lobbyregister_eintrag,2022-09-19
"""""","Verband der Agenturen für Film, Fernsehen und Theater e.V.",lobbyregister_eintrag,2022-09-19
"""""",Verband der Agrargewerblichen Wirtschaft (VdAW) e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Air Cargo Abfertiger Deutschlands,lobbyregister_eintrag,2022-09-19
"""""",Verband der Air Cargo Abfertiger Deutschlands (VACAD) e. V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Anbieter von Telekommunikations- u. Mehrwertdiensten,lobbyregister_eintrag,2022-09-19
"""""",Verband der Anbieter von Telekommunikations- und Mehrwertdiensten,lobbyregister_eintrag,2022-09-19
"""""",Verband der Anbieter von Telekommunikations- und Mehrwertdiensten (VATM) e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Anbieter von Telekommunikations- und Mehrwertdiensten e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Anbieter von Telekommunikations- und Mehrwertdiensten e. V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Anbieter von Telekommunikations- und Mehrwertdiensten e. V. (VATM),lobbyregister_eintrag,2022-09-19
"""""",Verband der Arbeitnehmer der Bundeswehr e.V. im dbb,lobbyregister_eintrag,2022-09-19
"""""",Verband der Arbeitsgeräte- und Kommunalfahrzeug-Industrie e.V. (VAK),lobbyregister_eintrag,2022-09-19
"""""",Verband der Arzneimittelimporteure Deutschlands e.V. (VAD),lobbyregister_eintrag,2022-09-19
"""""","Verband der Ausfuhrbrauereien Nord-, West- und Südwestdeutschlands e.V.",lobbyregister_eintrag,2022-09-19
"""""",Verband der Auslandsbanken in Deutschland,lobbyregister_eintrag,2022-09-19
"""""",Verband der Auslandsbanken in Deutschland e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Auslandsbanken in Deutschland e.V. (VAB),lobbyregister_eintrag,2022-09-19
"""""",Verband der Automatenkaufleite Berlin und Ostdeutschland e. V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Automatenkaufleute Berlin und Ostdeutschland e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Automobilindustrie,lobbyregister_eintrag,2022-09-19
"""""",Verband der Automobilindustrie (VDA),lobbyregister_eintrag,2022-09-19
"""""",Verband der Automobilindustrie e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Automobilindustrie e. V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Automobilindustrie e.V. (VDA),lobbyregister_eintrag,2022-09-19
"""""",Verband der Automobilindustrie e. V. (VDA),lobbyregister_eintrag,2022-09-19
"""""",Verband der Baden-Württembergischen Fruchtsaft-Industrie e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Bahnindustrie (VdB),lobbyregister_eintrag,2022-09-19
"""""",Verband der Bahnindustrie in Deutschland (VDB) e. V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Bahnindustrie in Deutschland e. V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Bahnindustrie in Deutschland e.V. (VDB),lobbyregister_eintrag,2022-09-19
"""""",Verband der Baubranche,lobbyregister_eintrag,2022-09-19
"""""","Verband der Baubranche, Umwelt- und Maschinentechnik e.V.",lobbyregister_eintrag,2022-09-19
"""""",Verband der Baubranche Umwelt- und Maschinentechnik e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Baumaschinen-Ingenieure und Meister e.V. (VDBUM),lobbyregister_eintrag,2022-09-19
"""""",Verband der Bau- und Rohstoffindustrie e.V. (vero),lobbyregister_eintrag,2022-09-19
"""""",Verband der Bayerischen Energie- und Wasserwirtschaft,lobbyregister_eintrag,2022-09-19
"""""",Verband der Bayerischen Energie- und Wasserwirtschaft (VBEW),lobbyregister_eintrag,2022-09-19
"""""",Verband der Bayerischen Energie und Wasserwirtschaft e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Bayerischen Energie- und Wasserwirtschaft e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Bayerischen Energie- und Wasserwirtschaft e.V. (VBEW),lobbyregister_eintrag,2022-09-19
"""""",Verband der Bayerischen Entsorgungsunternehmen e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Bayerischen Entsorgungsunternehmen e.V. (gegenseitige Mitgliedschaft),lobbyregister_eintrag,2022-09-19
"""""",Verband der Bayerischen Entsorgungsunternehmen e.V. (VBS),lobbyregister_eintrag,2022-09-19
"""""",Verband der bayerischen Grundbesitzer e.V.,a_watch_organisation,2022-09-19
"""""",Verband der Bayerischen Metall- und Elektro-Industrie e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Bayerischen Metall- und Elektroindustrie e.V. (VBM),lobbyregister_eintrag,2022-09-19
"""""",Verband der Bayerischen Textil- und Bekleidungsindustrie e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der bayerischen Wirtschaft,lobbyregister_eintrag,2022-09-19
"""""",Verband der Bayerischen Wirtschaft (VBW),lobbyregister_eintrag,2022-09-19
"""""",Verband der Beamten und Beschäftigten der Bundeswehr (VBB),lobbyregister_eintrag,2022-09-19
"""""","Verband der Beratungsstellen für Betroffene rechter, rassistischer und antisemitischer Gewalt",lobbyregister_eintrag,2022-09-19
"""""",Verband der Bergungs- und Abschleppunternehmen e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Besatzungen strahlgetriebener Kampfflugzeuge der Deutschen Bundeswehr e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Besatzungen strahlgetriebener Kampfflugzeuge der deutschen Bundeswehr e.V. (VBsK),lobbyregister_eintrag,2022-09-19
"""""",Verband der Beschäftigten der obersten und oberen Bundesbehörden - vbob Gewerkschaft Bundesbeschäftigte,lobbyregister_eintrag,2022-09-19
"""""",Verband der Betriebsbeauftragten e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Betriebsbeauftragten für Umweltschutz,lobbyregister_eintrag,2022-09-19
"""""",Verband der Betriebsbeauftragten für Umweltschutz e.V,lobbyregister_eintrag,2022-09-19
"""""",Verband der Bildungszentren im Ländlichen Raum (VBLR),lobbyregister_eintrag,2022-09-19
"""""",Verband der Bildungszentren im ländlichen Raum e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Cannabis versorgenden Apotheken,lobbyregister_eintrag,2022-09-19
"""""",Verband der Cannabis versorgenden Apotheken e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Cannabis versorgenden Apotheken e.V. (VCA),lobbyregister_eintrag,2022-09-19
"""""",Verband der Chemischen Industrie,lobbypedia_parteispenden,2022-09-19
"""""",Verband der chemischen Industrie,lobbyregister_eintrag,2022-09-19
"""""",Verband der Chemischen Industrie,lobbyregister_eintrag,2022-09-19
"""""","Verband der Chemischen Industrie, Landesverband Baden-Württemberg",lobbyregister_eintrag,2022-09-19
"""""",Verband der Chemischen Industrie (VCI),lobbyregister_eintrag,2022-09-19
"""""",Verband der Chemischen Industrie (VCI) e. V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Chemischen Industrie e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der chemischen Industrie e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Chemischen Industrie e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der chemischen Industrie e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Chemischen Industrie e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der chemischen Industrie e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Chemischen Industrie e.V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der Chemischen Industrie e. V.,lobbyregister_eintrag,2022-09-19
"""""",Verband der chemischen Industrie e. V.,lobbyregister_eintrag,2022-09-19
"""""","Verband der chemischen Industrie e.V., Landesverband Bayern (VCI-LV Bayern)",lobbyregister_eintrag,2022-09-19
"""""","Verband der Chemischen Industrie e.V., Landesverband Nordost",lobbyregister_eintrag,2022-09-19
